Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM)
2018-09-25,1199.45,1201.9,912.3,914.04,1019.77,1019.93
2018-09-24,1198.75,1202.75,913.69,914.93,1018.7,1019.57
2018-09-21,1207.6,1198.7,914.88,917.25,1025.25,1020.45
2018-09-20,1203.0,1208.35,910.55,909.77,1027.72,1027.22
2018-09-19,1203.0,1203.3,912.48,916.19,1028.44,1031.83
2018-09-18,1199.4,1200.2,913.94,912.39,1026.81,1026.17
2018-09-17,1196.8,1201.9,914.0,913.92,1027.21,1027.86
2018-09-14,1206.2,1201.95,918.76,917.81,1030.58,1030.07
2018-09-13,1206.65,1209.8,924.41,922.84,1038.68,1034.74
2018-09-12,1197.8,1195.6,919.07,919.18,1033.1,1030.37
2018-09-11,1194.0,1189.85,915.92,915.95,1028.75,1027.44
2018-09-10,1195.8,1196.6,923.28,919.95,1032.45,1031.71
2018-09-07,1200.75,1198.9,928.3,924.71,1031.32,1035.25
2018-09-06,1204.3,1205.15,931.65,930.98,1035.82,1035.71
2018-09-05,1194.7,1196.7,932.46,922.9,1031.74,1029.64
2018-09-04,1195.75,1190.85,932.57,928.51,1034.2,1032.59
2018-09-03,1201.7,1200.05,933.0,931.84,1035.75,1033.72
2018-08-31,1206.85,1202.45,927.58,927.21,1034.03,1033.27
2018-08-30,1202.35,1197.3,924.25,920.6,1028.49,1026.8
2018-08-29,1204.3,1204.2,935.14,927.84,1032.33,1029.59
2018-08-28,1212.75,1212.25,939.88,938.28,1037.02,1033.93
2018-08-24,1189.95,1197.7,928.76,930.73,1029.43,1030.86
2018-08-23,1187.3,1192.35,923.24,927.05,1027.61,1029.24
2018-08-22,1196.85,1196.65,928.52,926.21,1032.88,1031.51
2018-08-21,1194.1,1190.95,931.28,925.61,1036.12,1033.63
2018-08-20,1188.75,1184.35,933.29,927.58,1042.41,1036.31
2018-08-17,1176.7,1178.4,925.59,925.63,1032.79,1032.51
2018-08-16,1179.65,1180.4,928.38,926.61,1037.74,1035.33
2018-08-15,1186.7,1182.0,933.1,932.83,1047.74,1045.72
2018-08-14,1195.3,1197.0,935.32,937.37,1049.11,1051.68
2018-08-13,1204.4,1200.35,944.85,939.27,1058.19,1050.55
2018-08-10,1211.65,1214.4,947.87,952.94,1056.44,1062.6
2018-08-09,1215.5,1214.35,944.08,942.7,1048.13,1047.62
2018-08-08,1212.35,1209.55,939.57,939.46,1045.17,1043.72
2018-08-07,1215.4,1212.35,937.32,936.3,1048.77,1045.05
2018-08-06,1212.0,1209.65,934.94,935.18,1048.26,1047.44
2018-08-03,1207.7,1216.3,928.6,935.33,1042.97,1050.4
2018-08-02,1217.6,1215.45,931.22,931.03,1048.23,1045.89
2018-08-01,1222.75,1219.0,932.47,929.12,1046.55,1043.46
2018-07-31,1219.2,1220.95,926.71,930.12,1039.86,1043.3
2018-07-30,1222.05,1223.8,931.2,931.68,1045.95,1045.37
2018-07-27,1219.15,1223.95,931.06,933.38,1048.1,1050.27
2018-07-26,1228.35,1228.25,931.46,934.33,1049.13,1051.5
2018-07-25,1230.55,1231.5,935.09,936.06,1051.75,1052.81
2018-07-24,1224.3,1228.35,933.77,934.77,1047.63,1049.26
2018-07-23,1229.45,1224.95,937.21,934.02,1050.93,1046.6
2018-07-20,1224.85,1228.75,940.56,938.03,1050.8,1049.11
2018-07-19,1217.4,1217.55,936.06,937.76,1048.79,1049.53
2018-07-18,1223.45,1224.5,938.02,938.82,1052.29,1052.34
2018-07-17,1243.65,1232.8,938.46,936.56,1059.96,1054.29
2018-07-16,1244.9,1241.1,938.41,935.42,1063.52,1059.03
2018-07-13,1240.5,1241.7,945.14,942.33,1066.83,1065.88
2018-07-12,1244.85,1245.9,942.1,942.15,1065.97,1067.49
2018-07-11,1250.0,1251.4,943.63,943.18,1068.38,1065.57
2018-07-10,1253.7,1254.0,946.17,945.89,1069.41,1071.17
2018-07-09,1262.6,1262.05,946.95,948.3,1072.7,1072.87
2018-07-06,1254.2,1255.35,947.55,945.91,1071.09,1067.68
2018-07-05,1252.5,1255.5,946.89,949.79,1071.64,1073.08
2018-07-04,1256.9,1255.65,951.47,950.15,1079.8,1078.35
2018-07-03,1245.85,1251.75,944.85,950.2,1068.81,1074.0
2018-07-02,1249.0,1247.8,948.87,951.7,1072.39,1075.1
2018-06-29,1250.55,1250.45,950.29,950.59,1073.85,1074.14
2018-06-28,1250.5,1251.55,955.26,956.06,1081.68,1081.34
2018-06-27,1256.8,1254.6,951.4,953.37,1079.97,1081.34
2018-06-26,1257.15,1260.3,949.15,951.78,1077.63,1080.33
2018-06-25,1269.8,1268.7,959.46,955.08,1090.25,1085.88
2018-06-22,1269.7,1269.15,954.05,956.05,1088.26,1089.31
2018-06-21,1263.7,1266.15,963.32,955.69,1096.51,1092.56
2018-06-20,1273.25,1274.2,967.29,965.59,1100.6,1099.89
2018-06-19,1279.0,1276.15,971.14,969.24,1108.89,1104.12
2018-06-18,1281.25,1281.55,966.96,967.7,1103.93,1104.06
2018-06-15,1300.1,1285.25,978.98,968.69,1120.04,1107.76
2018-06-14,1305.3,1302.75,971.27,977.71,1103.89,1118.02
2018-06-13,1294.4,1296.15,971.58,970.95,1101.92,1101.34
2018-06-12,1298.3,1298.65,968.27,972.3,1100.44,1101.9
2018-06-11,1296.05,1299.6,969.32,970.93,1099.57,1100.89
2018-06-08,1299.2,1298.25,968.68,970.44,1103.93,1104.16
2018-06-07,1298.3,1297.25,963.86,968.92,1097.97,1097.86
2018-06-06,1295.25,1300.1,964.57,967.66,1101.48,1103.26
2018-06-05,1292.25,1292.05,966.73,967.62,1105.13,1107.8
2018-06-04,1294.65,1295.45,966.46,969.39,1103.82,1105.41
2018-06-01,1299.15,1294.6,976.83,971.6,1111.42,1109.21
2018-05-31,1303.5,1305.35,978.54,981.1,1113.58,1118.68
2018-05-30,1298.6,1300.7,979.27,978.26,1119.26,1119.77
2018-05-29,1302.05,1295.5,983.83,976.03,1130.57,1118.66
2018-05-25,1303.95,1303.5,976.53,978.41,1113.7,1118.27
2018-05-24,1296.35,1304.85,967.73,974.59,1104.88,1112.52
2018-05-23,1294.0,1289.0,967.91,965.07,1102.88,1100.42
2018-05-22,1293.9,1293.05,961.24,961.51,1095.29,1097.02
2018-05-21,1285.85,1288.35,959.24,959.43,1095.67,1095.1
2018-05-18,1287.2,1288.3,954.2,957.21,1091.16,1096.21
2018-05-17,1288.85,1289.5,952.07,955.91,1090.5,1093.37
2018-05-16,1291.75,1291.25,958.61,956.69,1093.6,1094.72
2018-05-15,1310.05,1295.0,966.42,961.15,1098.35,1094.15
2018-05-14,1320.7,1319.85,972.3,970.88,1101.86,1101.28
2018-05-11,1324.8,1324.35,978.23,976.05,1110.45,1106.76
2018-05-10,1314.8,1318.8,969.27,976.84,1106.8,1106.74
2018-05-09,1306.85,1313.85,965.11,967.39,1102.07,1106.26
2018-05-08,1310.05,1306.6,969.44,968.45,1101.88,1103.03
2018-05-04,1309.35,1309.4,965.78,969.61,1094.09,1097.8
2018-05-03,1313.3,1315.05,966.19,968.01,1094.64,1098.59
2018-05-02,1310.75,1304.2,960.52,958.59,1091.99,1089.66
2018-05-01,1309.2,1307.1,956.37,958.37,1087.68,1087.9
2018-04-30,1316.25,1313.2,958.62,955.09,1087.62,1087.33
2018-04-27,1317.7,1321.5,954.41,959.01,1090.79,1093.81
2018-04-26,1321.9,1320.7,949.52,944.96,1085.94,1086.67
2018-04-25,1325.7,1321.65,949.47,947.76,1085.48,1084.28
2018-04-24,1327.35,1328.85,951.84,951.46,1087.76,1086.87
2018-04-23,1328.0,1324.3,950.45,949.92,1085.64,1083.67
2018-04-20,1340.15,1336.75,953.52,954.17,1089.14,1089.72
2018-04-19,1347.9,1348.6,950.54,948.07,1090.59,1090.07
2018-04-18,1346.55,1351.45,949.59,949.66,1088.95,1090.89
2018-04-17,1342.95,1342.1,937.24,937.86,1084.57,1086.97
2018-04-16,1344.4,1349.35,941.21,941.58,1087.62,1089.33
2018-04-13,1340.75,1343.7,938.93,942.07,1087.35,1090.01
2018-04-12,1345.9,1341.35,951.01,944.18,1090.99,1089.31
2018-04-11,1345.2,1350.75,947.96,951.33,1087.86,1091.68
2018-04-10,1335.95,1338.95,942.25,944.36,1083.46,1082.81
2018-04-09,1328.5,1331.95,941.91,941.69,1082.33,1081.01
2018-04-06,1325.6,1331.2,946.08,945.95,1082.75,1085.33
2018-04-05,1327.05,1327.7,943.67,946.92,1080.75,1083.67
2018-04-04,1343.15,1337.3,955.52,949.75,1092.79,1087.09
2018-04-03,1336.6,1333.45,949.65,949.82,1085.99,1087.56
2018-03-29,1323.9,1323.85,941.69,941.79,1075.8,1074.57
2018-03-28,1341.05,1332.45,946.24,945.11,1082.23,1079.82
2018-03-27,1350.65,1341.45,954.64,948.41,1087.41,1082.42
2018-03-26,1348.4,1352.4,949.27,951.82,1086.95,1087.19
2018-03-23,1342.35,1346.6,952.8,950.97,1088.65,1091.42
2018-03-22,1328.85,1329.15,939.36,942.9,1078.1,1080.47
2018-03-21,1316.35,1321.35,935.53,939.08,1071.64,1075.71
2018-03-20,1312.75,1311.0,935.6,935.53,1066.22,1067.55
2018-03-19,1311.7,1312.4,934.59,934.95,1066.41,1065.14
2018-03-16,1320.05,1310.1,945.42,942.75,1071.09,1068.39
2018-03-15,1323.35,1318.75,949.24,943.3,1070.72,1068.32
2018-03-14,1324.95,1323.55,949.59,947.79,1071.35,1070.35
2018-03-13,1318.7,1322.75,948.94,946.82,1069.6,1068.52
2018-03-12,1317.25,1319.15,950.66,949.39,1069.87,1070.89
2018-03-09,1319.35,1320.6,955.21,952.81,1072.5,1072.46
2018-03-08,1325.4,1321.0,955.08,953.37,1070.39,1069.75
2018-03-07,1332.5,1329.4,960.07,957.43,1071.86,1071.1
2018-03-06,1324.95,1331.4,957.01,958.21,1074.0,1073.77
2018-03-05,1326.3,1320.4,958.78,955.31,1075.63,1071.11
2018-03-02,1316.75,1322.3,955.7,959.2,1071.04,1072.78
2018-03-01,1311.25,1307.75,953.8,952.17,1075.75,1075.1
2018-02-28,1320.3,1317.85,951.14,954.26,1080.53,1079.32
2018-02-27,1332.75,1325.75,954.78,954.01,1081.26,1080.49
2018-02-26,1339.05,1333.5,953.0,954.92,1085.3,1083.74
2018-02-23,1328.9,1327.95,951.09,949.48,1079.2,1079.09
2018-02-22,1323.5,1328.35,952.66,953.09,1076.4,1077.42
2018-02-21,1328.6,1330.5,952.87,954.1,1078.16,1079.7
2018-02-20,1337.4,1339.85,955.97,958.26,1083.83,1085.41
2018-02-19,1347.4,1346.6,961.1,963.9,1085.47,1088.05
2018-02-16,1358.6,1352.1,964.61,963.51,1086.47,1087.22
2018-02-15,1353.7,1352.45,962.21,959.56,1084.45,1082.1
2018-02-14,1330.75,1336.25,959.74,964.64,1077.77,1083.83
2018-02-13,1329.4,1325.35,955.04,953.46,1077.61,1071.55
2018-02-12,1321.7,1322.3,955.19,956.16,1077.45,1078.07
2018-02-09,1316.05,1314.1,945.58,951.54,1072.84,1072.17
2018-02-08,1311.05,1315.45,944.87,937.0,1071.13,1071.57
2018-02-07,1328.5,1324.65,956.12,950.44,1075.95,1073.36
2018-02-06,1344.65,1331.4,962.5,959.67,1083.52,1079.63
2018-02-05,1337.1,1333.6,947.2,953.12,1072.49,1075.01
2018-02-02,1345.0,1331.15,946.48,941.79,1077.61,1071.18
2018-02-01,1341.1,1341.35,941.99,944.44,1077.98,1078.58
2018-01-31,1343.35,1345.05,950.29,949.2,1078.98,1079.27
2018-01-30,1345.7,1344.9,954.37,951.92,1083.56,1081.17
2018-01-29,1348.4,1343.85,955.07,954.67,1085.46,1087.71
2018-01-26,1354.35,1353.15,950.21,952.48,1087.41,1087.8
2018-01-25,1360.25,1354.95,954.35,947.79,1095.27,1084.91
2018-01-24,1350.5,1353.7,957.5,952.73,1093.77,1092.44
2018-01-23,1337.1,1333.4,959.1,953.11,1091.74,1085.79
2018-01-22,1334.15,1332.6,959.12,956.81,1087.87,1088.6
2018-01-19,1335.8,1334.95,960.17,962.1,1087.74,1089.72
2018-01-18,1329.75,1332.2,961.14,959.58,1088.4,1086.94
2018-01-17,1337.35,1335.65,969.45,968.08,1092.48,1092.96
2018-01-16,1334.95,1333.85,970.38,969.58,1091.32,1092.16
2018-01-15,1343.0,1339.25,971.93,970.69,1092.93,1092.29
2018-01-12,1332.9,1326.8,978.75,970.29,1099.78,1092.89
2018-01-11,1319.85,1323.05,978.14,977.2,1104.45,1098.13
2018-01-10,1321.65,1319.75,976.96,976.62,1103.31,1100.94
2018-01-09,1314.95,1311.0,972.01,970.27,1102.19,1099.8
2018-01-08,1318.8,1319.95,974.33,973.86,1099.09,1103.21
2018-01-05,1317.9,1317.15,973.4,972.19,1094.25,1095.08
2018-01-04,1313.7,1314.5,969.77,970.36,1090.24,1088.01
2018-01-03,1314.6,1314.9,968.2,972.37,1092.96,1094.92
2018-01-02,1312.8,1312.05,968.85,968.29,1087.52,1090.05
2017-12-29,1296.5,,960.84,,1082.45,
2017-12-28,1291.6,1291.0,960.43,959.86,1082.75,1080.44
2017-12-27,1285.4,1279.4,958.78,953.92,1081.54,1074.57
2017-12-22,1268.05,,947.74,,1069.85,
2017-12-21,1265.85,1264.55,945.97,947.15,1065.09,1065.64
2017-12-20,1265.95,1264.55,944.27,943.61,1068.21,1066.4
2017-12-19,1263.1,1260.35,944.93,943.5,1070.1,1067.14
2017-12-18,1258.65,1260.6,943.11,940.28,1067.71,1067.48
2017-12-15,1257.25,1254.6,937.41,941.33,1065.52,1065.66
2017-12-14,1255.6,1251.0,935.67,933.0,1062.49,1059.97
2017-12-13,1241.6,1242.65,929.96,929.38,1056.97,1057.37
2017-12-12,1243.4,1240.9,933.92,930.18,1056.27,1056.87
2017-12-11,1251.4,1247.15,935.8,933.74,1061.19,1057.33
2017-12-08,1245.85,1250.65,924.42,931.98,1061.09,1063.8
